OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,FIRE_NUM
"40557","2011",2011/08/03,2011/08/03,"14",,0.002038008300588,
"40558","2011",2011/07/30,2011/09/11,"1",1068.000000000000000,1068.115966796875000,
"40559","2011",2011/09/13,2011/10/04,"1",1015.000000000000000,1014.105590820312500,
"40560","2011",2011/06/24,2011/06/30,"1",203.000000000000000,202.992828369140653,
"40561","2011",2011/09/13,2011/10/04,"1",23.000000000000000,22.896251678466797,
"40562","2011",2011/12/16,2011/12/18,"4",20.000000000000000,19.640258789062500,
"40563","2011",2011/09/14,2011/10/27,"1",14.000000000000000,12.516438484191895,
"40565","2011",2011/09/27,2011/09/27,"14",,11.026016235351562,
"40566","2011",2011/07/20,2011/07/20,"14",,0.018276449292898,
"40568","2012",2012/08/10,2012/08/17,"1",440.501770019531250,440.830627441406250,
"40569","2012",2012/08/10,2012/08/13,"1",,8.680424690246582,
"40570","2012",2012/07/23,2012/11/13,"14",,28073.203125000000000,
"40571","2012",2012/07/15,2012/10/17,"14",325.000000000000000,324.343811035156250,
"40572","2012",2012/06/16,2012/11/09,"1",1705.000000000000000,1704.925903320312500,
"40573","2013",2013/08/18,2013/08/21,"10",,161.940155029296875,
"40574","2013",2013/10/20,2013/10/21,"3",,3.211156368255615,
"40575","2013",2013/08/30,2013/08/30,"11",,2.539961576461792,
"40576","2013",2013/03/28,2013/03/31,"11",,0.343235999345779,
"40577","2013",2013/05/09,2013/10/18,"1",,198.145019531249972,
"40578","2013",2013/05/09,2013/05/14,"1",,0.079441025853157,
"40579","2013",2013/06/29,2013/06/30,"1",,0.079397775232792,
"40580","2013",2013/07/03,2013/07/04,"1",,0.079315468668938,
"40581","2013",2013/07/18,2013/07/18,"4",,0.079267449676991,
"40582","2013",2013/07/20,2013/10/18,"1",,0.079019039869308,
"40583","2013",2013/07/25,2013/10/18,"1",,0.079183273017406,
"40584","2013",2013/07/31,2013/08/01,"14",,0.079307429492474,
"40585","2013",2013/08/01,2013/08/02,"4",,0.079316988587379,
"40586","2013",2013/08/08,2013/08/08,"4",,0.079441547393799,
"40587","2013",2013/08/12,2013/08/13,"14",,0.079438216984272,
"40588","2013",2013/08/13,2013/08/14,"14",,0.079403348267078,
"40589","2013",2013/08/20,2013/08/21,"1",,0.079272307455540,
"40590","2013",2013/08/20,2013/08/23,"1",,0.079365603625774,
"40591","2013",2013/08/20,2013/08/23,"1",,0.079240202903748,
"40592","2013",2013/09/10,2013/09/18,"1",,0.079347930848598,
"40593","2013",2013/09/21,2013/10/18,"1",,0.079335980117321,
"40594","2013",2013/09/21,2013/10/18,"1",,0.079344205558300,
"40595","2013",2013/09/21,2013/10/18,"1",,0.079066917300224,
"40597","2013",2013/07/22,2013/09/20,"1",,0.180118605494499,
"40598","2013",2013/08/18,2013/10/28,"1",,62.145317077636719,
"40599","2013",2013/08/23,2013/11/07,"1",,681.378601074218750,
"40600","2013",2013/09/11,2013/10/28,"1",,0.096644572913647,
"40601","2013",2013/07/23,2013/11/07,"1",,48.824478149414062,
"40602","2013",2013/05/20,2013/06/06,"11",,15.239745140075684,
"40603","2014",2014/07/24,2014/10/01,"1",0.210869669914246,0.210869669914246,"210"
"40604","2014",2014/08/02,2014/10/01,"4",7.994718551635742,7.994718551635742,"227"
"40605","2014",2014/09/21,2014/11/03,"1",5.530351161956788,5.530351161956788,"276"
"40606","2014",2014/10/22,2014/11/04,"4",0.503923177719116,0.503923177719116,"289"
"40609","2014",2014/01/12,2014/01/12,"14",0.093474410474300,0.093474410474300,"35"
"40610","2014",2014/01/14,2014/01/14,"14",2.978584527969360,2.978584527969360,"40"
"40612","2014",2014/01/25,2014/01/25,"14",0.295775771141052,0.295775771141052,"82"
"40613","2014",2014/04/21,2014/04/21,"14",0.197767749428749,0.197767749428749,"362"
"40616","2014",2014/05/19,2014/05/19,"14",0.093481488525867,0.093481488525867,"462"
"40618","2014",2014/06/03,2014/06/03,"11",0.093463808298111,0.093463808298111,"510"
"40619","2014",2014/06/26,2014/06/26,"14",2.978061914443970,2.978061914443970,"605"
"40620","2014",2014/08/14,2014/08/14,"14",0.250273048877716,0.250273048877716,"719"
"40621","2014",2014/11/05,2014/11/05,"14",0.093480519950390,0.093480519950390,"985"
"40622","2014",2014/11/21,2014/11/21,"10",0.093467056751251,0.093467056751251,"1054"
"40625","2014",2014/07/20,2014/07/26,"1",0.248251765966415,0.248251765966415,"80"
"40626","2014",2014/07/24,2014/07/29,"4",0.100805699825287,0.100805699825287,"82"
"40627","2014",2014/07/20,2014/07/31,"1",0.248268589377403,0.248268589377403,"87"
"40628","2014",2014/08/01,2014/08/02,"1",0.100826077163219,0.100826077163219,"91"
"40629","2014",2014/08/05,2014/08/06,"14",0.100805938243866,0.100805938243866,"92"
"40630","2014",2014/08/07,2014/08/08,"1",0.100801028311253,0.100801028311253,"93"
"40631","2014",2014/08/07,2014/08/08,"1",0.100800395011902,0.100800395011902,"94"
"40632","2014",2014/08/08,2014/08/09,"1",0.100799307227135,0.100799307227135,"95"
"40633","2014",2014/08/07,2014/10/31,"1",0.100790314376354,0.100790314376354,"102"
"40634","2014",2014/08/27,2014/08/28,"14",0.100828178226948,0.100828178226948,"109"
"40635","2014",2014/08/31,2014/08/31,"14",0.100799337029457,0.100799337029457,"111"
"40636","2014",2014/09/01,2014/09/02,"3",0.100805662572384,0.100805662572384,"112"
"40637","2014",2014/09/02,2014/09/03,"4",0.100816041231155,0.100816041231155,"113"
"40638","2014",2014/09/08,2014/09/09,"4",0.100796923041344,0.100796923041344,"114"
"40639","2014",2014/09/09,2014/09/10,"1",0.100765064358711,0.100765064358711,"115"
"40640","2014",2014/07/20,2014/10/31,"1",1.007334232330322,1.007334232330322,"118"
"40641","2014",2014/09/15,2014/09/18,"4",0.100830301642418,0.100830301642418,"119"
"40642","2014",2014/09/21,2014/09/22,"4",0.100786134600639,0.100786134600639,"120"
"40643","2014",2014/10/16,2014/10/17,"14",0.248252972960472,0.248252972960472,"126"
"40644","2014",2014/10/16,2014/10/17,"14",0.100799597799778,0.100799597799778,"127"
"40645","2014",2014/10/18,2014/10/19,"3",0.100802496075630,0.100802496075630,"128"
"40646","2014",2014/10/25,2014/10/26,"14",0.248276770114899,0.248276770114899,"131"
"40647","2014",2014/10/25,2014/10/26,"14",0.100813247263432,0.100813247263432,"132"
"40648","2014",2014/11/10,2014/11/11,"14",0.100802309811115,0.100802309811115,"133"
"40649","2014",2014/06/14,2014/06/16,"14",3.555443763732910,3.555443763732910,"19"
"40650","2014",2014/07/20,2014/07/21,"1",3.254876852035522,3.254876852035522,"66"
"40651","2014",2014/07/15,2014/10/31,"1",4.443911552429199,4.443911552429199,"55"
"40652","2014",2014/07/20,2014/07/29,"1",2.270480155944824,2.270480155944824,"81"
"40653","2014",2014/08/08,2014/08/10,"1",2.074681282043457,2.074681282043457,"96"
"40654","2014",2014/07/15,2014/07/26,"1",1.597327947616577,1.597327947616577,"62"
"40655","2014",2014/06/19,2014/06/19,"14",0.402831107378006,0.402831107378006,"22"
"40656","2014",2014/07/04,2014/07/05,"4",0.100812166929245,0.100812166929245,"34"
"40657","2014",2014/07/05,2014/07/06,"4",0.100824996829033,0.100824996829033,"36"
"40658","2014",2014/07/12,2014/07/12,"4",0.100829236209393,0.100829236209393,"40"
"40659","2014",2014/07/14,2014/07/28,"1",0.100797496736050,0.100797496736050,"49"
"40660","2014",2014/07/14,2014/07/16,"1",0.100782096385956,0.100782096385956,"50"
"40661","2014",2014/07/14,2014/07/25,"1",5.013684749603272,5.013684749603272,"52"
"40662","2014",2014/07/16,2014/07/20,"1",0.100822128355503,0.100822128355503,"58"
"40663","2014",2014/07/16,2014/07/20,"1",0.100795038044453,0.100795038044453,"59"
"40664","2014",2014/07/19,2014/07/20,"1",0.100805699825287,0.100805699825287,"65"
"40665","2014",2014/07/20,2014/07/21,"1",0.100816696882248,0.100816696882248,"67"
"40666","2014",2014/07/20,2014/07/25,"1",0.100814044475555,0.100814044475555,"68"
"40667","2014",2014/07/20,2014/07/25,"1",0.100818678736687,0.100818678736687,"69"
"40668","2014",2014/07/20,2014/07/23,"1",0.100814014673233,0.100814014673233,"70"
"40669","2014",2014/07/20,2014/07/25,"1",0.100801087915897,0.100801087915897,"72"
"40670","2014",2015/07/16,2014/09/27,"1",1076.479248046875000,1076.479248046875000,"57"
"40671","2014",2014/07/26,2014/11/20,"14",4744.616699218750909,4744.616699218750909,"83"
"40672","2014",2014/07/20,2014/11/03,"1",4774.469726562500000,4774.469726562500000,"101"
"40673","2014",2014/10/07,2014/11/02,"14",312.289428710937500,312.289428710937500,"124"
"40674","2014",2014/07/15,2014/11/03,"1",10.187244415283203,10.187244415283203,"53"
"40675","2014",2015/07/15,2014/10/31,"1",19.058038711547852,19.058038711547852,"54"
"40676","2014",2014/07/20,2014/07/25,"1",0.100768916308880,0.100768916308880,"73"
"40677","2014",2014/07/20,2014/07/25,"1",1.468078017234802,1.468078017234802,"74"
"40678","2014",2014/07/20,2014/07/25,"1",0.100815549492836,0.100815549492836,"71"
"40679","2014",2014/07/20,2014/07/25,"1",0.100779548287392,0.100779548287392,"76"
"40680","2014",2014/07/20,2014/07/25,"1",0.100780084729195,0.100780084729195,"77"
"40681","2014",2014/07/20,2014/08/07,"1",1.007481455802917,1.007481455802917,"78"
"40682","2014",2014/07/20,2014/07/25,"1",0.100788630545139,0.100788630545139,"79"
"40684","2014",2014/08/11,2014/11/03,"1",14.008650779724123,14.008650779724123,"235"
"40685","1941",1941/10/02,,"14",,2791.889404296875000,
"40686","2004",2004/09/12,2004/09/17,"9",800.000000000000000,721.459777832031250,"00000066"
"40688","2008",2008/07/13,2008/07/22,"1",30.000000000000000,36.503326416015625,
"40690","2008",2008/11/12,2008/11/16,"5",41.000000000000000,43.500240325927734,"000076"
"40691","1994",1994/12/08,1994/12/13,,250.000000000000000,160.151260375976562,
"40692","1976",,,,0.000000000000000,29.652706146240234,
"40693","1981",,,,0.000000000000000,8.945963859558105,
"40694","1988",,,,0.000000000000000,7.956891059875488,
"40695","1988",,,,0.000000000000000,8.947633743286136,
"40696","1986",,,,0.000000000000000,11.239816665649414,
"40697","1991",,,,0.000000000000000,9.223038673400877,
"40698","1996",,,,0.000000000000000,10.497620582580566,
"40699","1996",,,,0.000000000000000,15.598937034606934,
"40700","1996",,,,0.000000000000000,571.339355468750000,
"40701","1977",,,,0.000000000000000,9.937865257263184,
"40702","1977",,,,0.000000000000000,7.953526496887208,
"40703","1981",,,,0.000000000000000,7.952227592468262,
"40704","1981",,,,0.000000000000000,8.946251869201660,
"40705","2015",2015/09/10,2015/09/28,"14",70868.000000000000000,70846.531250000000000,
"40706","2015",2015/07/02,2015/07/02,"7",357.000000000000000,357.590270996093750,
"40708","2015",2015/02/07,2015/02/09,"9",7000.000000000000000,6537.518554687500000,
"40709","2015",2015/09/19,2015/09/29,"7",1100.000000000000000,1075.519287109375000,
"40710","2015",2015/09/19,2015/09/21,"10",95.000000000000000,90.414688110351562,
"40711","2015",2015/10/12,2015/10/16,"11",690.000000000000000,686.783325195312500,
"40712","2015",2015/05/10,2015/05/10,"1",66.000000000000000,66.021171569824219,
"40713","2015",2015/07/20,2015/07/20,"2",23.000000000000000,56.307319641113281,
"40714","2015",2015/07/21,2015/07/21,"14",77.000000000000000,62.686374664306641,"1526346"
"40715","2015",2015/05/01,2015/05/01,"3",,7.469237327575684,"1514896"
"40716","2015",2015/08/07,2015/08/07,"14",15.000000000000000,15.967064857482910,"1528605"
"40717","2015",2015/04/27,2015/04/27,"14",8.100000000000000,8.095657348632812,"1514373"
"40719","2015",2015/04/02,2015/04/02,"2",6.600000000000000,6.601348876953126,
"40720","2015",2015/05/03,2015/05/03,"14",5.000000000000000,10.103414535522459,
"40721","2015",2015/05/26,2015/05/26,"14",27.000000000000000,96.200057983398438,
"40722","2015",2015/06/13,2015/06/13,"14",32.000000000000000,31.043645858764648,
"40723","2015",2015/05/29,2015/05/29,"2",6.100000000000000,6.101387977600098,
"40724","2015",2015/06/23,2015/06/23,"2",11.199999999999999,11.554418563842773,
"40725","2015",2015/06/05,2015/06/06,"14",414.000000000000000,410.679382324218750,
"40726","2015",2015/06/29,2015/06/29,"14",9.199999999999999,9.386389732360840,
"40727","2015",2015/06/24,2015/06/26,"14",390.000000000000000,364.395996093750000,
"40728","2015",2015/07/12,2015/07/12,"14",15.000000000000000,16.506158828735352,
"40729","2015",2015/09/09,2015/09/10,"1",6.500000000000000,10.724289894104004,
"40730","2015",2015/09/09,2015/09/10,"1",7.000000000000000,4.724183082580566,
"40731","2015",2015/09/09,2015/09/10,"1",6.800000000000000,7.424891948699952,
"40732","2015",2015/08/29,2015/08/29,"2",6.000000000000000,5.217817306518556,"00000077"
"40733","2015",2015/09/05,2015/09/05,"9",40.000000000000000,53.454727172851562,
"40735","2015",2015/08/09,2015/08/24,"14",25118.000000000000000,25118.376953125000000,
"40736","2015",2015/06/09,2015/06/10,"11",,27.718690872192383,
"40737","2015",2015/07/22,2015/08/05,"10",8051.000000000000000,8049.334472656250000,
"40738","2015",2015/07/29,2015/08/14,"9",69636.000000000000000,69438.164062500000000,
"40739","2015",2015/08/24,2015/08/25,"2",25.000000000000000,24.591814041137695,
"40740","2015",2015/08/22,2015/08/27,"2",250.000000000000000,138.742904663085938,
"40741","2015",2015/09/02,2015/09/08,"2",700.000000000000000,670.208618164062500,
"40742","2015",2015/06/08,2015/06/08,"14",,75.306152343750000,
"40743","2015",2015/06/16,2015/06/16,"14",,41.149246215820312,
"40744","2015",2015/06/18,2015/06/24,"18",,139.975601196289062,
"40745","2015",2015/06/19,2015/06/19,"14",,17.756656646728516,
"40746","2015",2015/07/07,2015/07/07,"14",,12.060651779174805,
"40747","2015",2015/07/14,2015/07/14,"14",,20.034046173095703,
"40748","2015",2015/07/22,2015/07/22,"14",,21.749197006225582,
"40749","2015",2015/07/25,2015/08/12,"14",2304.000000000000000,2315.629638671875000,
"40750","2015",2015/07/27,2015/07/27,"7",,644.168457031250000,
"40751","2015",2015/08/04,2015/08/04,"11",,28.871999740600582,
"40752","2015",2015/08/05,2015/08/08,"1",,9.868064880371094,
"40753","2015",2015/08/28,2015/08/28,"14",,19.385856628417969,
"40754","2015",2015/09/01,2015/09/01,"14",,20.314222335815430,
"40755","2015",2015/09/21,2015/09/21,"2",,30.555107116699219,
"40756","2015",2015/04/05,2015/04/05,"18",20.000000000000000,20.634410858154297,
"40757","2015",2015/08/16,2015/08/17,"10",12.100000000000000,12.059126853942873,
"40758","2015",2015/08/16,2015/08/28,"10",2446.000000000000000,2445.944580078125000,
"40759","2015",2015/07/10,2015/07/15,"4",95.000000000000000,94.627105712890625,
"40760","2015",2015/09/12,2015/10/06,"14",,76084.835937500000000,
"40761","2015",2015/04/02,2015/04/25,"5",120.000000000000000,111.944549560546875,
"40762","2015",2015/07/30,2015/10/04,"1",15.000000000000000,15.455402374267578,
"40763","2015",2015/07/04,2015/07/07,"10",24.000000000000000,28.010536193847656,
"40764","2015",2015/07/18,2015/07/22,"1",1600.000000000000000,1728.973754882812500,
"40765","2015",2015/06/18,2015/06/24,"11",880.000000000000000,921.648925781250000,
"40766","2015",2015/06/21,2015/06/24,"5",134.000000000000000,134.025146484375000,
"40767","2015",2015/06/18,2015/06/19,"10",60.000000000000000,58.639232635498047,
"40773","2015",2015/07/11,2015/07/11,"9",,52.865100860595703,
"40783","2015",2015/08/19,2015/09/01,"14",2850.000000000000000,2989.925292968750000,
"40784","2015",2015/09/09,2015/09/13,"10",217.000000000000000,217.726928710937500,
"40785","2015",2015/06/20,2015/06/24,"10",1791.000000000000000,1812.315063476562500,
"40788","2015",2015/07/29,2015/07/29,"2",180.000000000000000,175.015731811523438,
"40789","2015",2015/09/07,2015/09/07,"14",10.500000000000000,12.762158393859863,
"40790","2015",2015/08/02,2015/08/02,"1",78.000000000000000,88.536346435546875,
"40791","2015",2015/07/29,2015/07/29,"15",66.000000000000000,65.951072692871094,
"40796","2015",2015/06/19,2015/06/19,"11",9.100000381469727,9.072070121765137,
"40797","2015",2015/06/29,2015/06/30,"8",211.000000000000000,210.834625244140653,
"40798","2015",2015/07/26,2015/07/26,"10",9.100000381469727,9.073172569274902,
"40799","2015",2015/08/01,2015/08/01,"11",53.500000000000000,53.556526184082031,
"40800","2015",2015/08/16,2015/08/16,"10",19.700000762939453,19.674081802368164,
"40801","2015",2015/07/21,2015/07/21,"1",430.000000000000000,427.960723876953125,
"40802","2015",2015/02/23,2015/02/23,"5",15.000000000000000,15.156710624694824,
"40803","2015",2015/05/24,2015/05/24,"5",1.000000000000000,0.746588170528412,
"40804","2015",2015/06/05,2015/06/05,"1",7.000000000000000,7.054896831512452,
"40805","2015",2015/06/11,2015/06/11,"14",12.000000000000000,11.887596130371094,
"40806","2015",2015/06/17,2015/06/17,"9",55.000000000000000,54.298412322998047,
"40807","2015",2015/07/04,2015/07/04,"14",170.000000000000000,163.282958984375000,
"40808","2015",2015/07/18,2015/07/18,"10",4.000000000000000,3.731267213821411,
"40809","2015",2015/07/21,2015/07/21,"14",10.000000000000000,10.168593406677246,
"40810","2015",2015/08/08,2015/08/10,"11",110.000000000000000,97.439041137695312,
"40811","2015",2015/08/16,2015/08/16,"14",8.000000000000000,6.698098659515382,
"40812","2015",2015/09/06,2015/09/06,"2",1.500000000000000,1.487333893775940,
"40813","2015",2015/11/17,2015/11/17,"14",3.000000000000000,2.908308267593384,
"40814","2015",2015/08/03,2015/08/17,"2",10570.000000000000000,10517.516601562498181,
"40815","2015",2015/09/12,2015/09/24,"10",28.000000000000000,26.894830703735352,
"40817","2015",2015/07/07,2015/07/10,"1",30.000000000000000,29.952766418457031,
"40818","2015",2015/06/30,2015/07/06,"1",111.000000000000000,110.801506042480469,
"40819","2015",2015/08/03,2015/08/18,"1",,30.089986801147461,
"40820","2015",2015/08/14,2015/08/14,"1",14.000000000000000,13.793931961059570,
"40821","2015",2015/02/06,2015/02/13,"14",509.000000000000000,512.433532714843750,
"40822","2015",2015/05/30,2015/05/30,"2",20.000000000000000,19.423078536987305,
"40823","2015",2015/09/11,2015/09/21,"7",1042.000000000000000,1045.756225585937500,
